SHIPMENT ID,ORIGIN_CITY,OST,O_ZIP,DEST_CITY,DST,D_ZIP,CLASS,WEIGHT,CUBE,RETAIL SHIPMENT FLAG,LIFTGATE FLAG,Carrier 1,Carrier 2,Carrier 3,Carrier 4,Carrier 5,Carrier 6,Carrier 7,Carrier 8,Carrier 9,Carrier 10,Carrier 11,Carrier 12,Carrier 13,Carrier 14,Carrier 15,Carrier 16
100000544,TRACY                      ,CA,95304,SANTA MONICA               ,CA,90402,125,700,101.45, Non-Retail , Non-Liftgate ,$410.07 ,$0.00 ,$350.22 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$213.08 ,$599.78 ,$0.00 ,$316.95 ,$0.00 ,$183.60 
100000545,TRACY                      ,CA,95304,SANTA MONICA               ,CA,90402,125,"1,400",197.18, Non-Retail , Non-Liftgate ,$608.78 ,$0.00 ,$604.31 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$380.97 ,"$1,177.57 ",$0.00 ,$520.98 ,$0.00 ,$337.22 
100000546,TRACY                      ,CA,95304,NEW YORK                   ,NY,10014,125,"1,400",197.18, Non-Retail , Liftgate Needed ,"$1,407.11 ",$0.00 ,"$1,523.31 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,472.61 ","$2,471.32 ",$0.00 ,"$2,031.95 ",$0.00 ,"$1,552.28 "
100000547,TRACY                      ,CA,95304,ATLANTA                    ,GA,30318,125,755,109.42, Non-Retail , Liftgate Needed ,$675.21 ,$0.00 ,$709.86 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$792.39 ,"$1,270.33 ",$0.00 ,$638.01 ,$0.00 ,$631.95 
100000548,TRACY                      ,CA,95304,GLENCOE                    ,IL,60022,125,915,130.71, Non-Retail , Liftgate Needed ,$665.25 ,$0.00 ,$493.13 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$751.86 ,"$1,293.90 ",$0.00 ,$733.15 ,$0.00 ,$686.39 
100000549,TRACY                      ,CA,95304,GREENWICH                  ,CT,06830 ,125,745,107.97, Non-Retail , Non-Liftgate ,$742.61 ,$0.00 ,$646.60 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$850.74 ,"$1,364.56 ",$0.00 ,$794.31 ,$0.00 ,$0.00 
100000550,BURLINGTON                 ,NC,27215,CHICAGO                    ,IL,60707,70,500,47.17, Non-Retail , Liftgate Needed ,$441.25 ,$296.03 ,$183.60 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$417.63 ,$0.00 ,$315.97 ,$0.00 ,$143.99 
100000551,ELMHURST                   ,IL,60126,NAPERVILLE                 ,IL,60540,300,185,102.78, Non-Retail , Liftgate Needed ,$297.07 ,$156.37 ,$317.03 ,$124.94 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$104.01 ,$0.00 ,$220.59 ,$0.00 ,$271.82 ,$0.00 ,$123.44 
100000552,CAMDEN                     ,NJ,08110 ,EAST WINDSOR               ,NJ,08512 ,250,424,132.5, Retail , Non-Liftgate ,$282.74 ,$0.00 ,$331.85 ,$0.00 ,$0.00 ,$0.00 ,$123.50 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$759.80 ,$0.00 ,$273.30 ,$0.00 ,$241.61 
100000553,LONG BEACH                 ,CA,90810,TRACY                      ,CA,95304,150,510,100, Retail , Non-Liftgate ,$332.07 ,$0.00 ,$222.15 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$106.56 ,$0.00 ,$0.00 ,$279.07 ,$544.37 ,$0.00 ,$409.25 ,$0.00 ,$168.89 
100000554,LONG BEACH                 ,CA,90810,EAST WINDSOR               ,NJ,08512 ,150,60,13.64, Retail , Non-Liftgate ,$347.32 ,$0.00 ,$322.09 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$279.16 ,$312.15 ,$0.00 ,$321.44 ,$0.00 ,$267.87 
100000555,LIBERTYVILLE               ,IL,60048,EAST WINDSOR               ,NJ,08512 ,55,"2,390",100.84, Retail , Non-Liftgate ,$370.01 ,"$4,776.31 ",$305.40 ,$577.88 ,$0.00 ,$0.00 ,$284.96 ,$0.00 ,$464.60 ,$0.00 ,$0.00 ,$919.59 ,$0.00 ,$371.34 ,$0.00 ,$278.05 
100000556,LIBERTYVILLE               ,IL,60048,TRACY                      ,CA,95304,55,"9,515",316.11, Retail , Non-Liftgate ,"$1,830.57 ","$21,690.51 ","$2,448.77 ","$3,510.83 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,820.08 ",$0.00 ,"$3,902.38 ",$0.00 ,"$1,584.24 "
100000557,ALLENTOWN                  ,PA,18106,NEW YORK                   ,NY,10013,200,125,29.76, Non-Retail , Non-Liftgate ,$408.51 ,$0.00 ,$383.63 ,$0.00 ,$0.00 ,$0.00 ,$220.60 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$344.24 ,$0.00 ,$425.21 ,$0.00 ,$444.31 
100000558,DRESDEN                    ,TN,38225,PASADENA                   ,CA,91105,70,410,45.05, Non-Retail , Non-Liftgate ,$324.75 ,"$3,501.53 ",$393.20 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$571.47 ,$0.00 ,$336.33 ,$0.00 ,$240.53 
100000559,DRESDEN                    ,TN,38225,LAS VEGAS                  ,NV,89135,70,951,66.04, Non-Retail , Liftgate Needed ,$326.99 ,"$3,993.80 ",$329.01 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$696.63 ,$0.00 ,$440.11 ,$0.00 ,$292.33 
100000560,DRESDEN                    ,TN,38225,NEW YORK                   ,NY,10012,70,740,64.35, Non-Retail , Non-Liftgate ,$471.66 ,"$4,260.90 ",$753.23 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$813.74 ,$0.00 ,$686.68 ,$0.00 ,$531.45 
100000561,DRESDEN                    ,TN,38225,SAN DIEGO                  ,CA,92122,70,548,46.44, Non-Retail , Liftgate Needed ,$324.75 ,"$2,817.52 ",$247.50 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$486.29 ,$0.00 ,$287.09 ,$0.00 ,$230.32 
100000562,DRESDEN                    ,TN,38225,COSTA MESA                 ,CA,92626,70,"1,216",80.53, Non-Retail , Liftgate Needed ,$414.76 ,"$5,274.72 ",$377.12 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$921.84 ,$0.00 ,$506.30 ,$0.00 ,$374.77 
100000563,DRESDEN                    ,TN,38225,ROSEVILLE                  ,CA,95678,300,82,48.24, Non-Retail , Liftgate Needed ,$324.75 ,"$2,129.27 ",$241.66 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$399.91 ,$0.00 ,$435.21 ,$0.00 ,$230.32 
100000564,DRESDEN                    ,TN,38225,PORTLAND                   ,OR,97224,70,377,38.87, Non-Retail , Non-Liftgate ,$266.10 ,"$2,683.55 ",$300.22 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$471.83 ,$0.00 ,$624.06 ,$0.00 ,$225.06 
100000565,DRESDEN                    ,TN,38225,WESTPORT                   ,CT,06880 ,70,556,45.57, Non-Retail , Liftgate Needed ,$414.58 ,"$2,276.74 ",$332.89 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$441.23 ,$0.00 ,$264.90 ,$0.00 ,$150.82 
100000566,DRESDEN                    ,TN,38225,NATICK                     ,MA,01760 ,70,"1,355",87.99, Non-Retail , Non-Liftgate ,$411.47 ,"$4,562.27 ",$371.02 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$871.73 ,$0.00 ,$363.97 ,$0.00 ,$286.29 
100000567,DRESDEN                    ,TN,38225,BURLINGTON                 ,MA,01803 ,110,605,75.63, Non-Retail , Non-Liftgate ,$356.25 ,"$3,680.43 ",$363.03 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$730.41 ,$0.00 ,$312.46 ,$0.00 ,$239.87 
100000568,DRESDEN                    ,TN,38225,MANHASSET                  ,NY,11030,70,166,20.75, Non-Retail , Non-Liftgate ,$314.71 ,"$1,093.15 ",$483.46 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$226.24 ,$0.00 ,$354.13 ,$0.00 ,$306.05 
100000569,DRESDEN                    ,TN,38225,MINNEAPOLIS                ,MN,55435,70,"1,290",146.59, Non-Retail , Non-Liftgate ,$333.15 ,"$4,490.14 ",$359.52 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$854.75 ,$0.00 ,$363.78 ,$0.00 ,$251.76 
100000570,DRESDEN                    ,TN,38225,BRADENTON                  ,FL,34203,250,812,246.06, Non-Retail , Liftgate Needed ,$405.33 ,"$1,514.89 ",$849.07 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,137.12 ",$0.00 ,"$1,190.64 ",$0.00 ,$584.90 
100000571,DRESDEN                    ,TN,38225,LIVERMORE                  ,CA,94551,70,299,31.81, Non-Retail , Non-Liftgate ,$324.75 ,"$2,239.90 ",$295.70 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$375.14 ,$0.00 ,$273.90 ,$0.00 ,$230.32 
100000572,DRESDEN                    ,TN,38225,SAN JOSE                   ,CA,95128,200,93,23.25, Non-Retail , Non-Liftgate ,$324.75 ,"$1,709.94 ",$226.85 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$312.15 ,$0.00 ,$410.00 ,$0.00 ,$230.32 
100000573,DRESDEN                    ,TN,38225,NEW YORK                   ,NY,10012,60,447,32.63, Non-Retail , Non-Liftgate ,$345.66 ,"$2,475.12 ",$547.83 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$505.63 ,"$1,149.46 ",$453.82 ,$0.00 ,$463.55 
100000574,DRESDEN                    ,TN,38225,CORTE MADERA               ,CA,94925,70,"1,079",89.92, Non-Retail , Liftgate Needed ,$532.43 ,"$6,549.10 ",$488.69 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,053.07 ",$0.00 ,$447.05 ,$0.00 ,$480.18 
100000575,DRESDEN                    ,TN,38225,NEW YORK                   ,NY,10013,65,349,28.84, Non-Retail , Non-Liftgate ,$339.71 ,"$2,067.24 ",$584.97 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$435.88 ,"$1,010.04 ",$441.15 ,$0.00 ,$463.55 
100000576,DRESDEN                    ,TN,38225,HINGHAM                    ,MA,02043 ,70,"1,305",101.95, Non-Retail , Non-Liftgate ,$432.37 ,"$4,822.51 ",$394.71 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$922.14 ,"$1,186.00 ",$416.70 ,$0.00 ,$302.85 
100000577,DRESDEN                    ,TN,38225,SHORT HILLS                ,NJ,07078 ,150,494,98.8, Non-Retail , Non-Liftgate ,$549.66 ,"$4,067.82 ",$622.67 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$749.00 ,"$1,041.36 ",$470.79 ,$0.00 ,$232.31 
100000578,DRESDEN                    ,TN,38225,NEWTON                     ,MA,02467 ,70,700,84.34, Non-Retail , Non-Liftgate ,$400.02 ,"$3,984.15 ",$332.91 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$776.10 ,$997.84 ,$331.68 ,$0.00 ,$254.88 
100000579,DRESDEN                    ,TN,38225,LITTLETON                  ,CO,80124,110,188,30.82, Non-Retail , Non-Liftgate ,$256.45 ,"$1,175.37 ",$246.44 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$226.34 ,$0.00 ,$395.39 ,$0.00 ,$165.20 
100000580,DRESDEN                    ,TN,38225,KITTERY                    ,ME,03904 ,70,330,33.33, Non-Retail , Non-Liftgate ,$249.09 ,"$1,563.11 ",$305.80 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$297.25 ,$506.02 ,$237.34 ,$0.00 ,$169.11 
100000581,DRESDEN                    ,TN,38225,MANHASSET                  ,NY,11030,70,165,20.63, Non-Retail , Liftgate Needed ,$314.71 ,"$1,087.01 ",$483.46 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$226.24 ,"$1,098.41 ",$354.13 ,$0.00 ,$306.05 
100000582,DRESDEN                    ,TN,38225,ALEXANDRIA                 ,VA,22314,200,600,122.45, Non-Retail , Non-Liftgate ,$719.96 ,$814.33 ,$790.59 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,188.28 ","$1,374.09 ",$556.98 ,$0.00 ,$522.87 
100000583,DRESDEN                    ,TN,38225,MANHASSET                  ,NY,11030,70,277,29.47, Non-Retail , Non-Liftgate ,$314.71 ,"$1,688.22 ",$483.46 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$269.73 ,"$1,098.41 ",$354.13 ,$0.00 ,$306.05 
100000584,DRESDEN                    ,TN,38225,MINNEAPOLIS                ,MN,55435,110,178,29.18, Non-Retail , Non-Liftgate ,$280.99 ,$942.38 ,$153.77 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$226.24 ,$0.00 ,$282.14 ,$0.00 ,$152.56 
100000585,DRESDEN                    ,TN,38225,WESTPORT                   ,CT,06880 ,70,515,48.58, Non-Retail , Liftgate Needed ,$414.58 ,"$2,271.99 ",$326.50 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$441.40 ,$567.47 ,$264.90 ,$0.00 ,$150.82 
100000586,DRESDEN                    ,TN,38225,AUSTIN                     ,TX,78759,70,300,30.3, Non-Retail , Non-Liftgate ,$275.90 ,$152.50 ,$187.48 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$226.24 ,$0.00 ,$249.22 ,$0.00 ,$142.79 
100000587,DRESDEN                    ,TN,38225,MANHASSET                  ,NY,11030,70,400,36.36, Non-Retail , Liftgate Needed ,$314.71 ,"$2,404.56 ",$483.46 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$389.49 ,"$1,098.41 ",$424.81 ,$0.00 ,$306.05 
100000588,DRESDEN                    ,TN,38225,BIRMINGHAM                 ,MI,48009,70,91,16.85, Non-Retail , Non-Liftgate ,$286.11 ,$561.38 ,$144.59 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$180.23 ,$0.00 ,$279.27 ,$0.00 ,$129.49 
100000589,DRESDEN                    ,TN,38225,MILWAUKEE                  ,WI,53226,175,293,61.04, Non-Retail , Non-Liftgate ,$247.23 ,$339.99 ,$291.05 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$479.63 ,$0.00 ,$282.14 ,$0.00 ,$140.13 
100000590,DRESDEN                    ,TN,38225,TACOMA                     ,WA,98424,250,"2,035",581.43, Non-Retail , Non-Liftgate ,"$2,221.66 ","$25,808.88 ","$3,120.79 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$4,749.96 ",$0.00 ,"$3,326.76 ",$0.00 ,"$2,240.89 "
100000591,DRESDEN                    ,TN,38225,SWEDESBORO                 ,NJ,08085 ,70,"1,180",93.65, Non-Retail , Non-Liftgate ,$419.07 ,"$3,875.01 ",$358.85 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$764.04 ,$982.27 ,$352.50 ,$0.00 ,$236.98 
100000592,WINCHESTER                 ,VA,22603,ROMEOVILLE                 ,IL,60446,70,"2,172",167.08, Non-Retail , Non-Liftgate ,$397.48 ,$703.15 ,$307.23 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$991.96 ,$729.35 ,$266.27 ,$0.00 ,$0.00 
100000593,GREENFIELD                 ,IN,46140,EAST WINDSOR               ,NJ,08512 ,70,"2,128",163.69, Retail , Non-Liftgate ,$410.23 ,$0.00 ,$0.00 ,$628.34 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$999.11 ,"$1,238.38 ",$280.14 ,$0.00 ,$281.25 
100000594,HARRISBURG                 ,PA,17112,NAPERVILLE                 ,IL,60540,70,412,42.92, Non-Retail , Non-Liftgate ,$329.86 ,$0.00 ,$163.93 ,$0.00 ,$0.00 ,$0.00 ,$244.40 ,$0.00 ,$294.35 ,$0.00 ,$0.00 ,$332.23 ,$252.43 ,$254.19 ,$0.00 ,$142.56 
100000595,FONTANA                    ,CA,92335,TRACY                      ,CA,95304,50,"1,075",34.46, Retail , Non-Liftgate ,$332.07 ,$0.00 ,$163.73 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$106.56 ,$0.00 ,$0.00 ,$0.00 ,$528.70 ,$0.00 ,$424.63 ,$0.00 ,$0.00 
100000596,FONTANA                    ,CA,92335,TRACY                      ,CA,95304,50,"12,340",252.87, Retail , Non-Liftgate ,$883.64 ,$0.00 ,"$1,116.12 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$406.93 ,$0.00 ,$0.00 ,"$1,259.54 ","$2,259.48 ",$0.00 ,"$2,084.76 ",$0.00 ,$0.00 
100000597,HIGH POINT                 ,NC,27260,NEWTON                     ,NC,28658,70,"1,215",95.67, Non-Retail , Liftgate Needed ,$452.29 ,$214.04 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$301.95 ,$0.00 ,$202.85 ,$0.00 ,$126.72 
100000598,ROMEOVILLE                 ,IL,60446,TRACY                      ,CA,95304,70,220,25.88, Retail , Non-Liftgate ,$370.65 ,"$1,517.84 ",$233.73 ,$694.10 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$312.15 ,$0.00 ,$429.21 ,$0.00 ,$239.37 
100000599,MORENO VALLEY              ,CA,92553,TRACY                      ,CA,95304,70,"1,260",99.21, Retail , Non-Liftgate ,$343.83 ,$0.00 ,$254.52 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$137.52 ,$0.00 ,$0.00 ,$337.62 ,$778.16 ,$0.00 ,$550.71 ,$0.00 ,$0.00 
100000600,DRESDEN                    ,TN,38225,BOCA RATON                 ,FL,33431,55,954,48.67, Non-Retail , Non-Liftgate ,$287.42 ,$407.30 ,$198.52 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$574.60 ,$0.00 ,$339.48 ,$0.00 ,$157.25 
100000601,MEMPHIS                    ,TN,38141,NAPERVILLE                 ,IL,60540,175,"2,266",419.63, Non-Retail , Non-Liftgate ,$717.06 ,"$1,247.23 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,759.53 ",$0.00 ,$692.61 ,$0.00 ,$536.60 
100000602,FOREST                     ,VA,24551,EAST WINDSOR               ,NJ,08512 ,70,"2,795",317.61, Retail , Non-Liftgate ,$429.50 ,"$7,077.95 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,349.50 ",$567.66 ,$347.01 ,$0.00 ,$362.31 
100000603,COMPTON                    ,CA,90221,EAST WINDSOR               ,NJ,08512 ,175,246,53.48, Retail , Non-Liftgate ,$507.89 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$489.89 ,$782.78 ,"$1,166.56 ",$449.80 ,$0.00 ,$432.54 
100000604,EAST LONGMEADOW            ,MA,01028 ,NAPERVILLE                 ,IL,60540,70,"1,475",114.34, Non-Retail , Non-Liftgate ,$354.96 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$244.40 ,$0.00 ,$565.07 ,$0.00 ,$0.00 ,$840.54 ,$638.49 ,$234.99 ,$0.00 ,$258.53 
100000605,WINCHENDON                 ,MA,01475 ,EAST WINDSOR               ,NJ,08512 ,70,"1,585",126.8, Retail , Non-Liftgate ,$220.23 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$184.60 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$787.33 ,$381.35 ,$254.19 ,$0.00 ,$176.49 
100000606,TORRANCE                   ,CA,90501,NAPERVILLE                 ,IL,60540,70,968,79.34, Non-Retail , Non-Liftgate ,$385.79 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$442.78 ,$831.87 ,$0.00 ,$524.19 ,$0.00 ,$447.96 
100000607,CHINO                      ,CA,91708,NAPERVILLE                 ,IL,60540,70,"4,767",481.52, Non-Retail , Non-Liftgate ,"$1,398.82 ",$0.00 ,"$1,707.15 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,968.75 ","$3,740.16 ",$0.00 ,"$1,765.27 ",$0.00 ,$0.00 
100000608,SYRACUSE                   ,IN,46567,NAPERVILLE                 ,IL,60540,125,"1,805",250.69, Non-Retail , Non-Liftgate ,"$1,111.18 ",$0.00 ,$0.00 ,$201.73 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$753.97 ,$245.55 ,$0.00 ,$689.60 ,$0.00 ,$251.31 ,$0.00 ,$212.10 
100000609,NORTH JUDSON               ,IN,46366,NAPERVILLE                 ,IL,60540,70,"2,025",155.77, Non-Retail , Non-Liftgate ,$332.61 ,$0.00 ,$133.08 ,$139.40 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$522.45 ,$169.64 ,$0.00 ,$476.42 ,$0.00 ,$245.70 ,$0.00 ,$146.52 
100000610,EAST YORK                  ,ON,M3J2L5,EAST WINDSOR               ,NJ,08512 ,70,945,78.1, Retail , Non-Liftgate ,$386.46 ,$0.00 ,$317.66 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$920.73 ,$425.65 ,$445.28 ,$0.00 ,"$1,863.77 "
100000611,MORRISVILLE                ,NC,27560,EAST WINDSOR               ,NJ,08512 ,175,"1,610",298.15, Retail , Non-Liftgate ,$768.85 ,"$7,719.40 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,525.89 ","$1,961.96 ",$646.80 ,$0.00 ,$441.46 
100000612,CHICAGO                    ,IL,60638,NAPERVILLE                 ,IL,60540,70,300,32.26, Non-Retail , Non-Liftgate ,$297.07 ,$152.50 ,$0.00 ,$180.47 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$95.02 ,$104.01 ,$0.00 ,$157.22 ,$0.00 ,$258.89 ,$0.00 ,$123.44 
100000613,FOREST PARK                ,IL,60130,NAPERVILLE                 ,IL,60540,55,203,19.52, Non-Retail , Non-Liftgate ,$297.07 ,$152.50 ,$109.01 ,$124.94 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$95.02 ,$104.01 ,$0.00 ,$157.22 ,$0.00 ,$271.82 ,$0.00 ,$123.44 
100000614,SWEETWATER                 ,TN,37874,NAPERVILLE                 ,IL,60540,70,208,24.47, Non-Retail , Non-Liftgate ,$325.90 ,$152.50 ,$190.47 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$180.23 ,$0.00 ,$265.29 ,$0.00 ,$128.84 
100000615,NEW MILFORD                ,CT,06776 ,NAPERVILLE                 ,IL,60540,70,290,32.58, Non-Retail , Non-Liftgate ,$256.92 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$244.40 ,$0.00 ,$294.35 ,$0.00 ,$0.00 ,$232.72 ,$248.53 ,$282.14 ,$0.00 ,$144.22 
100000616,LISLE                      ,IL,60532,NAPERVILLE                 ,IL,60540,70,"1,100",88, Non-Retail , Liftgate Needed ,$392.13 ,$198.97 ,$119.41 ,$124.94 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$95.02 ,$104.01 ,$0.00 ,$280.69 ,$0.00 ,$271.82 ,$0.00 ,$123.44 
100000617,ELK GROVE VILLAGE          ,IL,60007,NAPERVILLE                 ,IL,60540,70,"1,150",91.27, Non-Retail , Liftgate Needed ,$427.35 ,$208.01 ,$138.68 ,$124.94 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$95.02 ,$106.42 ,$0.00 ,$293.46 ,$0.00 ,$258.89 ,$0.00 ,$123.44 
100000618,IRVING                     ,TX,75061,WILMER                     ,TX,75172,70,204,24.88, Non-Retail , Non-Liftgate ,$261.06 ,$152.50 ,$114.75 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$157.22 ,$0.00 ,$284.49 ,$99.55 ,$126.40 
100000619,WYANDOTTE                  ,MI,48192,WILMER                     ,TX,75172,175,284,59.17, Non-Retail , Non-Liftgate ,$291.72 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$586.73 ,$0.00 ,$267.64 ,$682.03 ,$174.34 
100000620,BROOKLYN                   ,NY,11205,EAST WINDSOR               ,NJ,08512 ,175,386,78.78, Retail , Non-Liftgate ,$246.91 ,$0.00 ,$293.65 ,$0.00 ,$0.00 ,$0.00 ,$183.30 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$600.95 ,$294.97 ,$278.74 ,$0.00 ,$362.69 
